chr,start,end,state,median,integer_median,integer_copy_number,cell_id
10,1,118500000,3,1.0657973,2.0944336,2.0,SA501X4XB00794-A90703ABC-R17-C12
10,118500001,136000000,2,0.5176386,1.0172289,1.0,SA501X4XB00794-A90703ABC-R17-C12
11,1,33500000,3,1.0099584,1.9847027,2.0,SA501X4XB00794-A90703ABC-R17-C12
11,33500001,44000000,4,1.6940781,3.3290891,3.0,SA501X4XB00794-A90703ABC-R17-C12
11,44000001,100000000,3,1.0177427,2.0,2.0,SA501X4XB00794-A90703ABC-R17-C12
11,100000001,135500000,2,0.5216392,1.0250906,1.0,SA501X4XB00794-A90703ABC-R17-C12
12,1,46500000,3,0.970684,1.9075234,2.0,SA501X4XB00794-A90703ABC-R17-C12
12,46500001,69000000,2,0.5326646,1.0467569,1.0,SA501X4XB00794-A90703ABC-R17-C12
12,69000001,134000000,3,1.004919,1.9747998,2.0,SA501X4XB00794-A90703ABC-R17-C12
13,1,39000000,3,0.9636154,1.8936326,2.0,SA501X4XB00794-A90703ABC-R17-C12
13,39000001,83500000,2,0.4879849,0.9589553,1.0,SA501X4XB00794-A90703ABC-R17-C12
13,83500001,115500000,3,1.0637019,2.0903158,2.0,SA501X4XB00794-A90703ABC-R17-C12
14,1,93500000,2,0.4691414,0.9219253,1.0,SA501X4XB00794-A90703ABC-R17-C12
14,93500001,107500000,4,1.6498662,3.2422068,3.0,SA501X4XB00794-A90703ABC-R17-C12
15,1,103000000,3,1.0901419,2.142274,2.0,SA501X4XB00794-A90703ABC-R17-C12
16,1,5500000,2,0.6795081,1.335324,1.0,SA501X4XB00794-A90703ABC-R17-C12
16,5500001,15500000,7,2.8786595,5.6569494,6.0,SA501X4XB00794-A90703ABC-R17-C12
16,15500001,90500000,3,1.0102123,1.9852018,2.0,SA501X4XB00794-A90703ABC-R17-C12
17,1,41500000,2,0.4909199,0.964723,1.0,SA501X4XB00794-A90703ABC-R17-C12
17,41500001,81500000,4,1.436464,2.8228432,3.0,SA501X4XB00794-A90703ABC-R17-C12
18,1,8000000,2,0.5087558,0.9997729,1.0,SA501X4XB00794-A90703ABC-R17-C12
18,8000001,56000000,3,0.9655228,1.8973809,2.0,SA501X4XB00794-A90703ABC-R17-C12
18,56000001,78500000,6,2.6201733,5.1489896,5.0,SA501X4XB00794-A90703ABC-R17-C12
19,1,59500000,3,0.9801622,1.9261493,2.0,SA501X4XB00794-A90703ABC-R17-C12
20,1,30000000,2,0.5254004,1.0324819,1.0,SA501X4XB00794-A90703ABC-R17-C12
20,30000001,63500000,3,1.0203375,2.0050991,2.0,SA501X4XB00794-A90703ABC-R17-C12
21,1,38500000,3,1.0723944,2.1073979,2.0,SA501X4XB00794-A90703ABC-R17-C12
21,38500001,48500000,2,0.4887096,0.9603795,1.0,SA501X4XB00794-A90703ABC-R17-C12
22,1,51500000,3,0.9884634,1.9424623,2.0,SA501X4XB00794-A90703ABC-R17-C12
X,1,155500000,2,0.5264474,1.0345392,1.0,SA501X4XB00794-A90703ABC-R17-C12
Y,1,59500000,1,0.0,0.0,0.0,SA501X4XB00794-A90703ABC-R17-C12
1,1,10500000,2,0.5440379,1.0604077,1.0,SA501X4XB00794-A90703ABC-R17-C44
1,10500001,155500000,3,1.0479414,2.0425877,2.0,SA501X4XB00794-A90703ABC-R17-C44
1,155500001,249500000,4,1.6179867,3.1536875,3.0,SA501X4XB00794-A90703ABC-R17-C44
2,1,26500000,2,0.4196291,0.8179171,1.0,SA501X4XB00794-A90703ABC-R17-C44
2,26500001,51500000,3,1.0639101,2.073713,2.0,SA501X4XB00794-A90703ABC-R17-C44
2,51500001,64000000,5,2.1067695,4.1063952,4.0,SA501X4XB00794-A90703ABC-R17-C44
2,64000001,160000000,3,1.007052,1.9628884,2.0,SA501X4XB00794-A90703ABC-R17-C44
2,160000001,177000000,2,0.492847,0.9606292,1.0,SA501X4XB00794-A90703ABC-R17-C44
2,177000001,243500000,3,1.067584,2.080874,2.0,SA501X4XB00794-A90703ABC-R17-C44
3,1,34500000,3,1.0839905,2.1128525,2.0,SA501X4XB00794-A90703ABC-R17-C44
3,34500001,87000000,2,0.4707946,0.9176459,1.0,SA501X4XB00794-A90703ABC-R17-C44
3,87000001,114000000,3,0.932602,1.8177746,2.0,SA501X4XB00794-A90703ABC-R17-C44
3,114000001,151500000,4,1.5458278,3.0130394,3.0,SA501X4XB00794-A90703ABC-R17-C44
3,151500001,180500000,5,2.1261125,4.1440974,4.0,SA501X4XB00794-A90703ABC-R17-C44
3,180500001,198500000,2,0.5302797,1.0335909,1.0,SA501X4XB00794-A90703ABC-R17-C44
4,1,70500000,2,0.473331,0.9225899,1.0,SA501X4XB00794-A90703ABC-R17-C44
4,70500001,151500000,3,1.0417192,2.0304597,2.0,SA501X4XB00794-A90703ABC-R17-C44
4,151500001,191500000,2,0.4734455,0.922813,1.0,SA501X4XB00794-A90703ABC-R17-C44
5,1,58000000,3,0.996015,1.9413757,2.0,SA501X4XB00794-A90703ABC-R17-C44
5,58000001,127000000,2,0.5072955,0.9887915,1.0,SA501X4XB00794-A90703ABC-R17-C44
5,127000001,150000000,3,1.0913218,2.1271423,2.0,SA501X4XB00794-A90703ABC-R17-C44
5,150000001,181000000,2,0.5452325,1.062736,1.0,SA501X4XB00794-A90703ABC-R17-C44
6,1,14500000,5,2.1775512,4.2443589,4.0,SA501X4XB00794-A90703ABC-R17-C44
6,14500001,32000000,4,1.5347657,2.9914779,3.0,SA501X4XB00794-A90703ABC-R17-C44
6,32000001,76000000,3,1.0402156,2.0275291,2.0,SA501X4XB00794-A90703ABC-R17-C44
6,76000001,93000000,4,1.421866,2.7714203,3.0,SA501X4XB00794-A90703ABC-R17-C44
6,93000001,113500000,6,2.6217548,5.1101752,5.0,SA501X4XB00794-A90703ABC-R17-C44
6,113500001,158000000,5,2.1086111,4.1099846,4.0,SA501X4XB00794-A90703ABC-R17-C44
6,158000001,171500000,2,0.5331415,1.0391691,1.0,SA501X4XB00794-A90703ABC-R17-C44
7,1,135000000,3,0.9626985,1.8764371,2.0,SA501X4XB00794-A90703ABC-R17-C44
7,135000001,159500000,2,0.5297636,1.0325851,1.0,SA501X4XB00794-A90703ABC-R17-C44
8,1,68000000,2,0.4523166,0.8816297,1.0,SA501X4XB00794-A90703ABC-R17-C44
8,68000001,77500000,7,4.2898588,8.3615484,8.0,SA501X4XB00794-A90703ABC-R17-C44
8,77500001,90500000,3,1.0162987,1.9809116,2.0,SA501X4XB00794-A90703ABC-R17-C44
8,90500001,100500000,2,0.6342384,1.2362213,1.0,SA501X4XB00794-A90703ABC-R17-C44
8,100500001,146500000,4,1.6597878,3.235164,3.0,SA501X4XB00794-A90703ABC-R17-C44
9,1,141500000,3,1.0379569,2.0231265,2.0,SA501X4XB00794-A90703ABC-R17-C44
10,1,118500000,3,1.0262561,2.00032,2.0,SA501X4XB00794-A90703ABC-R17-C44
10,118500001,136000000,2,0.4839085,0.9432068,1.0,SA501X4XB00794-A90703ABC-R17-C44
11,1,100500000,3,1.1231969,2.1892713,2.0,SA501X4XB00794-A90703ABC-R17-C44
11,100500001,135500000,2,0.5438008,1.0599455,1.0,SA501X4XB00794-A90703ABC-R17-C44
12,1,49500000,3,0.9329906,1.8185321,2.0,SA501X4XB00794-A90703ABC-R17-C44
12,49500001,68500000,2,0.4681904,0.9125701,1.0,SA501X4XB00794-A90703ABC-R17-C44
12,68500001,134000000,3,1.0521941,2.0508768,2.0,SA501X4XB00794-A90703ABC-R17-C44
13,1,38500000,3,1.0687884,2.0832215,2.0,SA501X4XB00794-A90703ABC-R17-C44
13,38500001,83500000,2,0.518658,1.0109387,1.0,SA501X4XB00794-A90703ABC-R17-C44
13,83500001,115500000,3,1.0000586,1.9492572,2.0,SA501X4XB00794-A90703ABC-R17-C44
14,1,93500000,2,0.496021,0.9668158,1.0,SA501X4XB00794-A90703ABC-R17-C44
14,93500001,107500000,4,1.5824072,3.084338,3.0,SA501X4XB00794-A90703ABC-R17-C44
15,1,59000000,3,0.9849228,1.9197554,2.0,SA501X4XB00794-A90703ABC-R17-C44
15,59000001,67500000,4,1.7584462,3.4274631,3.0,SA501X4XB00794-A90703ABC-R17-C44
15,67500001,103000000,3,1.0259278,1.99968,2.0,SA501X4XB00794-A90703ABC-R17-C44
16,1,6000000,2,0.6396717,1.2468117,1.0,SA501X4XB00794-A90703ABC-R17-C44
16,6000001,15500000,7,3.0078385,5.8627075,6.0,SA501X4XB00794-A90703ABC-R17-C44
16,15500001,90500000,3,1.0254935,1.9988335,2.0,SA501X4XB00794-A90703ABC-R17-C44
17,1,41000000,2,0.5120258,0.9980115,1.0,SA501X4XB00794-A90703ABC-R17-C44
17,41000001,47000000,3,1.0524095,2.0512966,2.0,SA501X4XB00794-A90703ABC-R17-C44
17,47000001,81500000,4,1.5896765,3.098507,3.0,SA501X4XB00794-A90703ABC-R17-C44
18,1,7000000,2,0.4684854,0.9131452,1.0,SA501X4XB00794-A90703ABC-R17-C44
18,7000001,56000000,3,0.9836517,1.9172779,2.0,SA501X4XB00794-A90703ABC-R17-C44
18,56000001,78500000,6,2.426531,4.7296561,5.0,SA501X4XB00794-A90703ABC-R17-C44
19,1,59500000,3,0.9889244,1.9275551,2.0,SA501X4XB00794-A90703ABC-R17-C44
20,1,30000000,2,0.51645,1.0066349,1.0,SA501X4XB00794-A90703ABC-R17-C44
20,30000001,63500000,3,0.9789235,1.9080619,2.0,SA501X4XB00794-A90703ABC-R17-C44
21,1,38500000,3,1.0270564,2.0018799,2.0,SA501X4XB00794-A90703ABC-R17-C44
21,38500001,48500000,2,0.5274402,1.0280564,1.0,SA501X4XB00794-A90703ABC-R17-C44
22,1,51500000,3,0.9800943,1.910344,2.0,SA501X4XB00794-A90703ABC-R17-C44
X,1,155500000,2,0.4747974,0.9254481,1.0,SA501X4XB00794-A90703ABC-R17-C44
Y,1,59500000,1,0.0,0.0,0.0,SA501X4XB00794-A90703ABC-R17-C44
1,1,249500000,3,1.0347067,2.0226078,2.0,SA501X4XB00794-A90703ABC-R18-C03
2,1,243500000,3,1.0205048,1.9948463,2.0,SA501X4XB00794-A90703ABC-R18-C03
3,1,198500000,3,1.0451507,2.0430232,2.0,SA501X4XB00794-A90703ABC-R18-C03
4,1,191500000,3,1.005078,1.9646905,2.0,SA501X4XB00794-A90703ABC-R18-C03
5,1,181000000,3,1.0259338,2.0054588,2.0,SA501X4XB00794-A90703ABC-R18-C03
6,1,171500000,3,1.0362314,2.0255882,2.0,SA501X4XB00794-A90703ABC-R18-C03
7,1,159500000,3,1.0257777,2.0051537,2.0,SA501X4XB00794-A90703ABC-R18-C03
8,1,146500000,3,1.0503602,2.0532066,2.0,SA501X4XB00794-A90703ABC-R18-C03
9,1,141500000,3,0.9961657,1.9472693,2.0,SA501X4XB00794-A90703ABC-R18-C03
10,1,136000000,3,1.028587,2.0106452,2.0,SA501X4XB00794-A90703ABC-R18-C03
11,1,135500000,3,1.0477398,2.0480844,2.0,SA501X4XB00794-A90703ABC-R18-C03
12,1,134000000,3,1.0097496,1.9738224,2.0,SA501X4XB00794-A90703ABC-R18-C03
13,1,115500000,3,0.9660018,1.8883059,2.0,SA501X4XB00794-A90703ABC-R18-C03
14,1,107500000,3,1.0424266,2.0376983,2.0,SA501X4XB00794-A90703ABC-R18-C03
15,1,103000000,3,0.9678618,1.8919417,2.0,SA501X4XB00794-A90703ABC-R18-C03
16,1,90500000,3,0.9860949,1.9275832,2.0,SA501X4XB00794-A90703ABC-R18-C03
17,1,81500000,3,0.9980513,1.9509551,2.0,SA501X4XB00794-A90703ABC-R18-C03
18,1,78500000,3,1.0019284,1.9585339,2.0,SA501X4XB00794-A90703ABC-R18-C03
19,1,59500000,3,0.9028547,1.7648681,2.0,SA501X4XB00794-A90703ABC-R18-C03
20,1,63500000,3,1.0315185,2.0163756,2.0,SA501X4XB00794-A90703ABC-R18-C03
21,1,48500000,3,1.0589889,2.0700738,2.0,SA501X4XB00794-A90703ABC-R18-C03
22,1,51500000,3,0.9826096,1.9207701,2.0,SA501X4XB00794-A90703ABC-R18-C03
X,1,155500000,2,0.4822569,0.9426986,1.0,SA501X4XB00794-A90703ABC-R18-C03
Y,1,59500000,2,0.5718416,1.1178155,1.0,SA501X4XB00794-A90703ABC-R18-C03
1,1,249500000,3,0.9924185,1.9357403,2.0,SA501X4XB00794-A90703ABC-R18-C36
2,1,243500000,3,1.0399382,2.0284287,2.0,SA501X4XB00794-A90703ABC-R18-C36
3,1,198500000,3,1.0535152,2.0549109,2.0,SA501X4XB00794-A90703ABC-R18-C36
4,1,191500000,3,1.03284,2.0145835,2.0,SA501X4XB00794-A90703ABC-R18-C36
5,1,181000000,3,1.0406001,2.0297197,2.0,SA501X4XB00794-A90703ABC-R18-C36
6,1,171500000,3,1.0384528,2.0255313,2.0,SA501X4XB00794-A90703ABC-R18-C36
7,1,159500000,3,0.9800729,1.9116596,2.0,SA501X4XB00794-A90703ABC-R18-C36
8,1,146500000,3,0.991196,1.9333556,2.0,SA501X4XB00794-A90703ABC-R18-C36
9,1,141500000,3,0.997454,1.945562,2.0,SA501X4XB00794-A90703ABC-R18-C36
10,1,136000000,3,1.0260629,2.0013645,2.0,SA501X4XB00794-A90703ABC-R18-C36
11,1,135500000,3,1.0246638,1.9986355,2.0,SA501X4XB00794-A90703ABC-R18-C36
12,1,134000000,3,1.0198532,1.9892523,2.0,SA501X4XB00794-A90703ABC-R18-C36
13,1,115500000,3,0.9854852,1.9222165,2.0,SA501X4XB00794-A90703ABC-R18-C36
14,1,107500000,3,1.0363969,2.0215212,2.0,SA501X4XB00794-A90703ABC-R18-C36
15,1,103000000,3,1.0411664,2.0308243,2.0,SA501X4XB00794-A90703ABC-R18-C36
16,1,90500000,3,0.9479966,1.849094,2.0,SA501X4XB00794-A90703ABC-R18-C36
17,1,81500000,3,1.0356912,2.0201449,2.0,SA501X4XB00794-A90703ABC-R18-C36
18,1,78500000,3,0.9800867,1.9116867,2.0,SA501X4XB00794-A90703ABC-R18-C36
19,1,59500000,3,0.9230175,1.8003717,2.0,SA501X4XB00794-A90703ABC-R18-C36
20,1,63500000,3,1.0331001,2.0150907,2.0,SA501X4XB00794-A90703ABC-R18-C36
21,1,48500000,3,1.0401869,2.0289137,2.0,SA501X4XB00794-A90703ABC-R18-C36
22,1,51500000,3,0.9180177,1.7906194,2.0,SA501X4XB00794-A90703ABC-R18-C36
X,1,155500000,2,0.4928881,0.9613921,1.0,SA501X4XB00794-A90703ABC-R18-C36
Y,1,59500000,2,0.3768787,0.7351126,1.0,SA501X4XB00794-A90703ABC-R18-C36
1,1,12500000,2,0.4476646,0.8745518,1.0,SA501X4XB00794-A90703ABC-R18-C42
1,12500001,156000000,3,1.0197999,1.9922678,2.0,SA501X4XB00794-A90703ABC-R18-C42
1,156000001,249500000,4,1.553755,3.0353957,3.0,SA501X4XB00794-A90703ABC-R18-C42
2,1,26500000,2,0.5519975,1.0783751,1.0,SA501X4XB00794-A90703ABC-R18-C42
2,26500001,51500000,3,1.0720097,2.0942643,2.0,SA501X4XB00794-A90703ABC-R18-C42
2,51500001,64000000,5,2.1483008,4.1968926,4.0,SA501X4XB00794-A90703ABC-R18-C42
2,64000001,159500000,3,0.9753362,1.9054042,2.0,SA501X4XB00794-A90703ABC-R18-C42
2,159500001,177000000,2,0.5742255,1.1217995,1.0,SA501X4XB00794-A90703ABC-R18-C42
2,177000001,243500000,3,1.0287071,2.0096688,2.0,SA501X4XB00794-A90703ABC-R18-C42
3,1,34500000,3,1.0239759,2.0004261,2.0,SA501X4XB00794-A90703ABC-R18-C42
3,34500001,87000000,2,0.4741402,0.9262741,1.0,SA501X4XB00794-A90703ABC-R18-C42
3,87000001,114000000,3,1.0030349,1.9595161,2.0,SA501X4XB00794-A90703ABC-R18-C42
3,114000001,150500000,4,1.4948615,2.9203422,3.0,SA501X4XB00794-A90703ABC-R18-C42
3,150500001,180500000,5,1.89444,3.7009535,4.0,SA501X4XB00794-A90703ABC-R18-C42
3,180500001,198500000,2,0.5218178,1.0194165,1.0,SA501X4XB00794-A90703ABC-R18-C42
4,1,70500000,2,0.5179599,1.0118797,1.0,SA501X4XB00794-A90703ABC-R18-C42
4,70500001,137500000,3,1.0109607,1.9749997,2.0,SA501X4XB00794-A90703ABC-R18-C42
4,137500001,152000000,4,1.4975807,2.9256543,3.0,SA501X4XB00794-A90703ABC-R18-C42
4,152000001,191500000,2,0.5258707,1.0273341,1.0,SA501X4XB00794-A90703ABC-R18-C42
5,1,44500000,3,1.0276398,2.0075839,2.0,SA501X4XB00794-A90703ABC-R18-C42
5,44500001,127000000,2,0.4656424,0.9096729,1.0,SA501X4XB00794-A90703ABC-R18-C42
5,127000001,151000000,3,1.0515061,2.0542087,2.0,SA501X4XB00794-A90703ABC-R18-C42
5,151000001,181000000,2,0.4415948,0.8626939,1.0,SA501X4XB00794-A90703ABC-R18-C42
6,1,14500000,5,1.9883807,3.8844749,4.0,SA501X4XB00794-A90703ABC-R18-C42
6,14500001,32500000,4,1.4749235,2.8813915,3.0,SA501X4XB00794-A90703ABC-R18-C42
6,32500001,77000000,3,1.1106178,2.1696886,2.0,SA501X4XB00794-A90703ABC-R18-C42
6,77000001,93500000,4,1.4497492,2.8322112,3.0,SA501X4XB00794-A90703ABC-R18-C42
6,93500001,158000000,6,2.2719576,4.438467,4.0,SA501X4XB00794-A90703ABC-R18-C42
6,158000001,171500000,2,0.3896202,0.761157,1.0,SA501X4XB00794-A90703ABC-R18-C42
7,1,135500000,3,0.9541607,1.864036,2.0,SA501X4XB00794-A90703ABC-R18-C42
7,135500001,159500000,2,0.5239722,1.0236254,1.0,SA501X4XB00794-A90703ABC-R18-C42
8,1,67500000,2,0.51953,1.0149471,1.0,SA501X4XB00794-A90703ABC-R18-C42
8,67500001,78000000,7,3.9659451,7.7478191,8.0,SA501X4XB00794-A90703ABC-R18-C42
8,78000001,92500000,3,1.0237578,2.0,2.0,SA501X4XB00794-A90703ABC-R18-C42
8,92500001,100500000,2,0.4070464,0.7952005,1.0,SA501X4XB00794-A90703ABC-R18-C42
8,100500001,146500000,4,1.5509764,3.0299674,3.0,SA501X4XB00794-A90703ABC-R18-C42
9,1,141500000,3,1.0417765,2.0352012,2.0,SA501X4XB00794-A90703ABC-R18-C42
10,1,118500000,3,0.9998553,1.9533045,2.0,SA501X4XB00794-A90703ABC-R18-C42
10,118500001,136000000,2,0.5268889,1.0293233,1.0,SA501X4XB00794-A90703ABC-R18-C42
11,1,34000000,3,1.0413059,2.0342817,2.0,SA501X4XB00794-A90703ABC-R18-C42
11,34000001,43500000,4,1.6183584,3.161604,3.0,SA501X4XB00794-A90703ABC-R18-C42
11,43500001,100500000,3,1.0184991,1.9897266,2.0,SA501X4XB00794-A90703ABC-R18-C42
11,100500001,135500000,2,0.4756374,0.9291991,1.0,SA501X4XB00794-A90703ABC-R18-C42
12,1,47000000,3,1.0357873,2.0235006,2.0,SA501X4XB00794-A90703ABC-R18-C42
12,47000001,65500000,2,0.4699457,0.9180798,1.0,SA501X4XB00794-A90703ABC-R18-C42
12,65500001,134000000,3,0.9641788,1.8836073,2.0,SA501X4XB00794-A90703ABC-R18-C42
13,1,41500000,3,1.000742,1.9550367,2.0,SA501X4XB00794-A90703ABC-R18-C42
13,41500001,83500000,2,0.4918329,0.9608384,1.0,SA501X4XB00794-A90703ABC-R18-C42
13,83500001,115500000,3,1.0754312,2.1009485,2.0,SA501X4XB00794-A90703ABC-R18-C42
14,1,92500000,2,0.5057985,0.9881215,1.0,SA501X4XB00794-A90703ABC-R18-C42
14,92500001,107500000,4,1.5852187,3.0968627,3.0,SA501X4XB00794-A90703ABC-R18-C42
15,1,60000000,3,1.0674615,2.0853791,2.0,SA501X4XB00794-A90703ABC-R18-C42
15,60000001,67000000,5,2.037991,3.9813929,4.0,SA501X4XB00794-A90703ABC-R18-C42
15,67000001,103000000,3,1.0119585,1.976949,2.0,SA501X4XB00794-A90703ABC-R18-C42
16,1,6000000,2,0.6410667,1.2523797,1.0,SA501X4XB00794-A90703ABC-R18-C42
16,6000001,15500000,7,2.6250754,5.1283134,5.0,SA501X4XB00794-A90703ABC-R18-C42
16,15500001,90500000,3,0.9024838,1.7630807,2.0,SA501X4XB00794-A90703ABC-R18-C42
17,1,41000000,2,0.4396121,0.8588204,1.0,SA501X4XB00794-A90703ABC-R18-C42
17,41000001,81500000,4,1.493653,2.9179813,3.0,SA501X4XB00794-A90703ABC-R18-C42
18,1,8000000,2,0.4228272,0.8260297,1.0,SA501X4XB00794-A90703ABC-R18-C42
18,8000001,25500000,3,1.0532635,2.0576421,2.0,SA501X4XB00794-A90703ABC-R18-C42
18,25500001,33000000,2,0.4704597,0.9190839,1.0,SA501X4XB00794-A90703ABC-R18-C42
18,33000001,56000000,3,1.1201325,2.1882764,2.0,SA501X4XB00794-A90703ABC-R18-C42
18,56000001,78500000,6,2.2873678,4.4685723,4.0,SA501X4XB00794-A90703ABC-R18-C42
19,1,59500000,3,0.9212651,1.7997716,2.0,SA501X4XB00794-A90703ABC-R18-C42
20,1,24500000,2,0.500854,0.9784618,1.0,SA501X4XB00794-A90703ABC-R18-C42
20,24500001,63500000,3,0.9846727,1.9236438,2.0,SA501X4XB00794-A90703ABC-R18-C42
21,1,38500000,3,0.9501544,1.8562095,2.0,SA501X4XB00794-A90703ABC-R18-C42
21,38500001,48500000,2,0.5088177,0.9940198,1.0,SA501X4XB00794-A90703ABC-R18-C42
22,1,51500000,3,1.0606184,2.0720105,2.0,SA501X4XB00794-A90703ABC-R18-C42
X,1,155500000,2,0.5241939,1.0240584,1.0,SA501X4XB00794-A90703ABC-R18-C42
Y,1,59500000,1,0.0,0.0,0.0,SA501X4XB00794-A90703ABC-R18-C42
1,1,12500000,2,0.5448141,1.0403846,1.0,SA501X4XB00794-A90703ABC-R28-C07
1,12500001,155500000,3,1.1143178,2.1279168,2.0,SA501X4XB00794-A90703ABC-R28-C07
1,155500001,249500000,4,1.5656871,2.989858,3.0,SA501X4XB00794-A90703ABC-R28-C07
2,1,26500000,2,0.5072741,0.9686976,1.0,SA501X4XB00794-A90703ABC-R28-C07
2,26500001,51000000,3,1.1085393,2.1168821,2.0,SA501X4XB00794-A90703ABC-R28-C07
2,51000001,63500000,5,2.1757704,4.1548815,4.0,SA501X4XB00794-A90703ABC-R28-C07
2,63500001,160000000,3,1.027939,1.9629667,2.0,SA501X4XB00794-A90703ABC-R28-C07
2,160000001,177500000,2,0.4760158,0.9090064,1.0,SA501X4XB00794-A90703ABC-R28-C07
2,177500001,243500000,3,1.1006984,2.1019091,2.0,SA501X4XB00794-A90703ABC-R28-C07
3,1,34500000,3,1.1148332,2.128901,2.0,SA501X4XB00794-A90703ABC-R28-C07
3,34500001,86500000,2,0.5700532,1.0885816,1.0,SA501X4XB00794-A90703ABC-R28-C07
3,86500001,114000000,3,1.0023932,1.9141841,2.0,SA501X4XB00794-A90703ABC-R28-C07
3,114000001,152000000,4,1.5851294,3.0269852,3.0,SA501X4XB00794-A90703ABC-R28-C07
3,152000001,180500000,5,2.0445232,3.90425,4.0,SA501X4XB00794-A90703ABC-R28-C07
3,180500001,198500000,2,0.503439,0.9613741,1.0,SA501X4XB00794-A90703ABC-R28-C07
4,1,69500000,2,0.4954135,0.9460485,1.0,SA501X4XB00794-A90703ABC-R28-C07
4,69500001,135500000,3,1.0331564,1.9729299,2.0,SA501X4XB00794-A90703ABC-R28-C07
4,135500001,151500000,4,1.559957,2.9789156,3.0,SA501X4XB00794-A90703ABC-R28-C07
4,151500001,191500000,2,0.5160812,0.9855159,1.0,SA501X4XB00794-A90703ABC-R28-C07
5,1,6000000,4,1.2731588,2.4312419,2.0,SA501X4XB00794-A90703ABC-R28-C07
5,6000001,31500000,2,0.5110972,0.9759983,1.0,SA501X4XB00794-A90703ABC-R28-C07
5,31500001,46000000,3,1.0841409,2.0702905,2.0,SA501X4XB00794-A90703ABC-R28-C07
5,46000001,127000000,2,0.5155171,0.9844387,1.0,SA501X4XB00794-A90703ABC-R28-C07
5,127000001,150500000,3,1.1149779,2.1291773,2.0,SA501X4XB00794-A90703ABC-R28-C07
5,150500001,181000000,2,0.5382624,1.0278734,1.0,SA501X4XB00794-A90703ABC-R28-C07
6,1,15000000,4,1.5036974,2.8714816,3.0,SA501X4XB00794-A90703ABC-R28-C07
6,15000001,77000000,3,1.0536351,2.0120363,2.0,SA501X4XB00794-A90703ABC-R28-C07
6,77000001,93500000,4,1.4462502,2.7617796,3.0,SA501X4XB00794-A90703ABC-R28-C07
6,93500001,158000000,6,2.373816,4.5330722,5.0,SA501X4XB00794-A90703ABC-R28-C07
6,158000001,171500000,2,0.485623,0.9273525,1.0,SA501X4XB00794-A90703ABC-R28-C07
7,1,66500000,3,0.9847315,1.8804571,2.0,SA501X4XB00794-A90703ABC-R28-C07
7,66500001,159500000,2,0.5597744,1.068953,1.0,SA501X4XB00794-A90703ABC-R28-C07
8,1,68000000,2,0.5200375,0.9930708,1.0,SA501X4XB00794-A90703ABC-R28-C07
8,68000001,78000000,7,3.910215,7.4670012,7.0,SA501X4XB00794-A90703ABC-R28-C07
8,78000001,92500000,3,1.0333387,1.973278,2.0,SA501X4XB00794-A90703ABC-R28-C07
8,92500001,99500000,2,0.5544858,1.0588538,1.0,SA501X4XB00794-A90703ABC-R28-C07
8,99500001,146500000,4,1.5761515,3.0098409,3.0,SA501X4XB00794-A90703ABC-R28-C07
9,1,141500000,3,1.0872899,2.0763039,2.0,SA501X4XB00794-A90703ABC-R28-C07
10,1,118500000,3,1.0434191,1.9925277,2.0,SA501X4XB00794-A90703ABC-R28-C07
10,118500001,136000000,2,0.4972908,0.9496335,1.0,SA501X4XB00794-A90703ABC-R28-C07
11,1,34000000,3,1.0147119,1.937708,2.0,SA501X4XB00794-A90703ABC-R28-C07
11,34000001,47000000,4,1.5832808,3.0234552,3.0,SA501X4XB00794-A90703ABC-R28-C07
11,47000001,100000000,3,1.0512451,2.0074723,2.0,SA501X4XB00794-A90703ABC-R28-C07
11,100000001,135500000,2,0.5420897,1.0351821,1.0,SA501X4XB00794-A90703ABC-R28-C07
12,1,46000000,3,1.0653019,2.0343153,2.0,SA501X4XB00794-A90703ABC-R28-C07
12,46000001,69000000,2,0.5668912,1.0825434,1.0,SA501X4XB00794-A90703ABC-R28-C07
12,69000001,134000000,3,1.0352828,1.9769904,2.0,SA501X4XB00794-A90703ABC-R28-C07
13,1,39000000,3,1.0055132,1.920142,2.0,SA501X4XB00794-A90703ABC-R28-C07
13,39000001,83500000,2,0.518259,0.9896747,1.0,SA501X4XB00794-A90703ABC-R28-C07
13,83500001,115500000,3,1.0702089,2.0436859,2.0,SA501X4XB00794-A90703ABC-R28-C07
14,1,93500000,2,0.4979874,0.9509637,1.0,SA501X4XB00794-A90703ABC-R28-C07
14,93500001,107500000,4,1.5404232,2.9416137,3.0,SA501X4XB00794-A90703ABC-R28-C07
15,1,60500000,3,1.0605316,2.025206,2.0,SA501X4XB00794-A90703ABC-R28-C07
15,60500001,67000000,5,1.9330764,3.6914296,4.0,SA501X4XB00794-A90703ABC-R28-C07
15,67000001,103000000,3,1.1487585,2.1936852,2.0,SA501X4XB00794-A90703ABC-R28-C07
16,1,6000000,3,0.6999608,1.3366549,1.0,SA501X4XB00794-A90703ABC-R28-C07
16,6000001,15500000,7,2.9688219,5.6693038,6.0,SA501X4XB00794-A90703ABC-R28-C07
16,15500001,90500000,3,1.0732142,2.0494248,2.0,SA501X4XB00794-A90703ABC-R28-C07
17,1,40500000,2,0.5211866,0.9952652,1.0,SA501X4XB00794-A90703ABC-R28-C07
17,40500001,47000000,3,0.9673429,1.8472515,2.0,SA501X4XB00794-A90703ABC-R28-C07
